Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0979,B1224,209,237,-59,F8357
D0979,B8522,322,350,-56,F1537
D0979,B3473,384,398,-9,F3553
D0980,A116,0,0,0,
D0980,B1205,4,29,-44,F8578
D0980,B5266,33,51,-19,F8646
D0980,B4619,56,79,-37,F8630
D0980,B6240,87,111,-38,F8397
D0980,B8523,120,128,-1,F8414
D0981,A021,0,0,0,
D0981,B8467,24,38,-10,F3471
D0981,B7042,45,66,-27,F3444
D0981,B3266,79,106,-51,F3385
D0981,B6263,119,143,-44,F1640
D0981,B3620,166,179,-8,F1603
D0982,A093,0,0,0,
D0982,B7402,13,42,-60,F3854
D0982,B2869,50,78,-59,F6958
D0982,B7003,178,196,-21,F6888
D0983,A022,0,0,0,
D0983,B0675,36,67,-77,F4269
D0983,B5729,72,97,-46,F4302
D0983,B8471,155,172,-15,F1676
D0984,A042,0,0,0,
D0984,B5708,13,35,-32,F6762
D0984,B3798,52,77,-46,F3056
D0984,B7581,88,116,-60,F6779
D0985,A121,0,0,0,
D0985,B0580,5,26,-29,F8998
D0985,B1324,28,62,-96,F9003
D0985,B2659,144,160,-15,F8478
D0986,A036,0,0,0,
D0986,B8748,15,42,-56,F6451
D0986,B5414,59,91,-81,F2280
D0986,B4592,236,247,-3,F2789
D0987,A051,0,0,0,
D0987,B3555,13,42,-60,F2177
D0987,B7157,47,71,-40,F2212
D0987,B3536,84,101,-15,F2176
D0987,B8478,111,127,-13,F2231
D0987,B8194,140,153,-8,F6375
D0987,B6648,209,220,-4,F6367
D0988,A017,0,0,0,
D0988,B2600,10,32,-32,F1052
D0988,B7215,39,56,-16,F1095
D0988,B0131,61,93,-85,F1021
D0988,B7816,161,174,-7,F6131
D0989,A010,0,0,0,
D0989,B1286,1,33,-82,F0619
D0989,B7794,147,174,-54,F3458
D0989,B3598,213,224,-4,F1601
D0990,A078,0,0,0,
D0990,B1316,71,101,-69,F5582
D0990,B2481,129,158,-66,F6401
D0990,B8346,208,219,-5,F7266
D0991,A106,0,0,0,
D0991,B3875,12,23,-4,F7899
D0991,B4615,34,56,-33,F7903
D0991,B8337,70,84,-9,F7940
D0991,B6869,92,102,-3,F7923
D0991,B2293,118,127,-2,F7878
D0991,B7907,131,140,-2,F7937
D0991,B7194,156,169,-7,F7927
D0991,B4554,181,191,-3,F6346
D0991,B1524,316,347,-71,F1132
D0991,B5392,380,392,-6,F7458
D0992,A097,0,0,0,
D0992,B0095,15,41,-49,F7201
D0992,B1432,43,61,-21,F3809
D0992,B6661,73,91,-20,F3089
D0992,B3429,97,123,-50,F7545
D0993,A062,0,0,0,
D0993,B5597,5,18,-8,F5025
D0993,B0628,40,66,-47,F4329
D0993,B2691,86,110,-40,F2452
D0993,B3386,125,149,-41,F4356
D0993,B4840,295,306,-4,F2794
D0994,A116,0,0,0,
D0994,B3556,2,28,-47,F8615
D0994,B5100,32,56,-42,F8641
D0994,B3433,66,90,-39,F8612
D0994,B7048,165,175,-2,F6121
D0994,B2725,204,217,-8,F2556
D0994,B2026,240,249,-2,F2540
D0995,A102,0,0,0,
D0995,B5893,14,39,-46,F4725
D0995,B3316,47,80,-87,F0175
D0995,B2709,219,232,-7,F2555
D0996,A096,0,0,0,
D0996,B2444,17,46,-67,F1913
D0996,B1871,51,78,-54,F7007
D0996,B7514,102,119,-18,F8513
D0997,A114,0,0,0,
D0997,B7313,26,56,-72,F3450
D0997,B4003,66,88,-31,F3397
D0997,B3297,109,131,-33,F1598
D0997,B6854,218,229,-4,F1278
D0998,A084,0,0,0,
D0998,B2027,1,35,-96,F6464
D0998,B7189,69,94,-43,F2296
D0999,A052,0,0,0,
D0999,B3515,11,45,-95,F4711
D0999,B5835,51,76,-44,F7652
D1000,A035,0,0,0,
D1000,B3294,16,45,-66,F3173
D1000,B2851,50,73,-38,F3165
D1000,B6859,94,116,-32,F3235
D1000,B8415,172,183,-4,F8103
